Timestamp,prompt_Open,prompt_High,prompt_Low,prompt_Close,prompt_Contract,prompt_days_till_expiry,next_Open,next_High,next_Low,next_Close,next_Contract,next_days_till_expiry
2023-06-25 00:00:00,30711.4,31939.0,30711.4,31081.1,BTCUSDT_230929,96.33333333333333,,,,,,
2023-06-25 08:00:00,31081.7,31264.8,30965.1,31124.6,BTCUSDT_230929,96.0,,,,,,
2023-06-25 16:00:00,31134.4,31236.0,30651.0,30880.3,BTCUSDT_230929,95.66666666666667,,,,,,
2023-06-26 00:00:00,30881.2,31000.0,30436.6,30830.8,BTCUSDT_230929,95.33333333333333,,,,,,
2023-06-26 08:00:00,30832.0,31080.0,30534.5,30841.3,BTCUSDT_230929,95.0,,,,,,
2023-06-26 16:00:00,30830.0,30863.3,30340.0,30688.1,BTCUSDT_230929,94.66666666666667,,,,,,
2023-06-27 00:00:00,30682.4,30935.4,30640.1,30879.7,BTCUSDT_230929,94.33333333333333,,,,,,
2023-06-27 08:00:00,30879.0,31492.2,30815.5,30982.5,BTCUSDT_230929,94.0,,,,,,
2023-06-27 16:00:00,30998.5,31234.0,30926.4,31201.8,BTCUSDT_230929,93.66666666666667,,,,,,
2023-06-28 00:00:00,31196.2,31211.5,30654.7,30698.5,BTCUSDT_230929,93.33333333333333,,,,,,
2023-06-28 08:00:00,30691.7,31047.4,30526.7,30928.7,BTCUSDT_230929,93.0,,,,,,
2023-06-28 16:00:00,30929.7,30976.0,30313.9,30574.8,BTCUSDT_230929,92.66666666666667,,,,,,
2023-06-29 00:00:00,30573.9,30912.5,30522.3,30839.1,BTCUSDT_230929,92.33333333333333,,,,,,
2023-06-29 08:00:00,30836.5,31358.2,30832.6,31017.2,BTCUSDT_230929,92.0,,,,,,
2023-06-29 16:00:00,31030.2,31201.1,30781.0,30998.1,BTCUSDT_230929,91.66666666666667,,,,,,
2023-06-30 00:00:00,30991.2,31849.2,30897.5,31308.0,BTCUSDT_230929,91.33333333333333,,,,,,
2023-06-30 08:00:00,31307.9,31707.5,30000.0,30592.5,BTCUSDT_230929,91.0,,,,,,
2023-06-30 16:00:00,30591.6,31248.9,30456.5,30994.5,BTCUSDT_230929,90.66666666666667,,,,,,
2023-07-01 00:00:00,30988.9,31058.5,30821.8,30957.7,BTCUSDT_230929,90.33333333333333,,,,,,
2023-07-01 08:00:00,30964.1,31195.8,30921.5,31101.0,BTCUSDT_230929,90.0,,,,,,
2023-07-01 16:00:00,31099.1,31169.7,31073.7,31133.1,BTCUSDT_230929,89.66666666666667,,,,,,
2023-07-02 00:00:00,31133.2,31198.8,31004.0,31051.1,BTCUSDT_230929,89.33333333333333,,,,,,
2023-07-02 08:00:00,31051.8,31218.3,30690.0,31075.9,BTCUSDT_230929,89.0,,,,,,
2023-07-02 16:00:00,31072.2,31359.8,30935.5,31178.1,BTCUSDT_230929,88.66666666666667,,,,,,
2023-07-03 00:00:00,31179.2,31378.5,31149.0,31240.8,BTCUSDT_230929,88.33333333333333,,,,,,
2023-07-03 08:00:00,31237.5,31763.4,31145.7,31649.8,BTCUSDT_230929,88.0,,,,,,
2023-07-03 16:00:00,31654.1,31978.9,31408.4,31730.8,BTCUSDT_230929,87.66666666666667,,,,,,
2023-07-04 00:00:00,31733.7,31908.8,31452.5,31485.1,BTCUSDT_230929,87.33333333333333,,,,,,
2023-07-04 08:00:00,31481.1,31669.4,31427.0,31546.3,BTCUSDT_230929,87.0,,,,,,
2023-07-04 16:00:00,31541.8,31724.0,31189.9,31314.1,BTCUSDT_230929,86.66666666666667,,,,,,
2023-07-05 00:00:00,31314.0,31436.4,31305.3,31322.5,BTCUSDT_230929,86.33333333333333,,,,,,
