Timestamp,Open,High,Low,Close
2023-06-01,-0.00038388,0.00334649,-0.0035893,-0.00055788
2023-06-02,-0.0005759,0.0026407,-0.00434241,-0.0005396
2023-06-03,-0.0005396,0.00176097,-0.00224586,-0.00060717
2023-06-04,-0.00060642,0.00076607,-0.00196598,-0.00064159
2023-06-05,-0.00078898,0.01635048,-0.01405469,-0.00028768
2023-06-06,-0.00014349,0.00358613,-0.00427114,-0.00056968
2023-06-07,-0.00058438,0.00156602,-0.00319623,-0.00045288
2023-06-08,-0.00046659,0.00110596,-0.00156765,-0.0003973
2023-06-09,-0.00041377,0.00177172,-0.00315702,-0.00044497
2023-06-10,-0.00044497,0.01109632,-0.00601124,-0.00049108
2023-06-11,-0.00049397,0.00180701,-0.00257422,-0.00051667
2023-06-12,-0.00051667,0.00151437,-0.00309312,-0.0005408
2023-06-13,-0.00053118,0.00293637,-0.00514796,-0.00012531
2023-06-14,-0.00046125,0.01270329,-0.01489997,-0.00055376
2023-06-15,-0.00048399,0.0016722,-0.00398648,-0.00073534
2023-06-16,-0.00076584,0.00469393,-0.00703705,-0.0003548
2023-06-17,-0.00035522,0.00917866,-0.00840174,-0.00039372
2023-06-18,-0.00030962,0.00206103,-0.00348595,-0.00056316
2023-06-19,-0.00056377,0.00536148,-0.00437087,-0.00039363
2023-06-20,-0.00049292,0.00460316,-0.0038533,-0.0003902
2023-06-21,-0.00037342,0.00570205,-0.0031911,-0.00047929
2023-06-22,-0.00053552,0.00229097,-0.00490262,-0.00044894
2023-06-23,-0.00037429,0.00544681,-0.00521375,-0.00035078
2023-06-24,-0.00019227,0.00133125,-0.0024918,-0.00026673
2023-06-25,-0.00026673,0.00071718,-0.00231659,-0.00031815
2023-06-26,-0.00031146,0.00357032,-0.0041137,-0.00035878
2023-06-27,-0.00042323,0.00146534,-0.00280393,-0.00028069
2023-06-28,-0.00027841,0.00668395,-0.00534743,-0.00034668
2023-06-29,-0.00038352,0.00094752,-0.00255551,-0.00054777
2023-06-30,-0.0004646,0.01772117,-0.01141258,-0.00014323
2023-07-01,-6.861e-05,0.00045201,-0.00159676,-0.00019505
2023-07-02,-0.00019505,0.01246633,-0.01028589,7.265e-05
2023-07-03,7.631e-05,0.00240482,-0.00239523,-0.00032338
2023-07-04,-0.00028321,0.00141109,-0.00230958,-0.00020871
2023-07-05,-0.00020289,0.00261534,-0.00432421,-0.00020268
2023-07-06,-0.00020268,0.00267992,-0.00375577,-0.00064306
2023-07-07,-0.00068092,0.00392708,-0.00535251,-0.00042989
2023-07-08,-0.00043064,0.00116133,-0.00242549,-0.00043646
2023-07-09,-0.00043608,0.00077429,-0.00155569,-0.00055495
2023-07-10,-0.00055631,0.00209079,-0.00244749,-0.00055039
2023-07-11,-0.00054769,0.0003958,-0.0012916,-0.00035448
2023-07-12,-0.00035414,0.00307926,-0.00327902,-0.00054167
2023-07-13,-0.00054249,0.00808161,-0.00944072,5.335e-05
2023-07-14,0.00015143,0.00534038,-0.00756515,-0.00059869
2023-07-15,-0.00053427,3.242e-05,-0.00089652,-0.00046558
2023-07-16,-0.00046485,0.00215334,-0.0030331,-0.0005493
2023-07-17,-0.00065096,0.00273923,-0.00568149,-0.00041921
2023-07-18,-0.00041675,0.00269103,-0.00337671,-0.00040012
2023-07-19,-0.00043566,0.00095424,-0.00299177,-0.00055671
2023-07-20,-0.00055516,0.00308901,-0.00385126,-0.00050143
2023-07-21,-0.00050218,0.00044736,-0.00156892,-0.00042938
2023-07-22,-0.00043224,0.00782357,-0.00720178,-0.00044694
2023-07-23,-0.00032951,0.00104927,-0.00131624,-0.0004709
2023-07-24,-0.00047302,0.00549833,-0.00551689,-0.00049521
2023-07-25,-0.00049521,0.00024602,-0.00095392,-0.0004181
2023-07-26,-0.0004181,0.0020358,-0.00220019,-0.0005149
2023-07-27,-0.00053093,0.0003011,-0.00144992,-0.00054977
2023-07-28,-0.00054977,0.00038023,-0.00099794,-0.00045345
2023-07-29,-0.00045304,0.00020353,-0.0007906,-0.00031513
2023-07-30,-0.00031188,0.00330208,-0.00256196,-0.00056207
2023-07-31,-0.00049724,0.00038842,-0.00144897,-0.00047348
2023-08-01,-0.00047348,0.0033684,-0.00685629,-0.00025382
2023-08-02,-0.00021155,0.00454031,-0.00458086,-0.0004356
2023-08-03,-0.00049649,0.0007729,-0.00189717,-0.00060925
2023-08-04,-0.00060963,0.00170452,-0.00454257,-0.00044437
2023-08-05,-0.00044437,0.00026282,-0.00075993,-0.00053875
2023-08-06,-0.00053837,0.00030475,-0.00114037,-0.00052346
2023-08-07,-0.00052308,0.00207277,-0.00438538,-0.00050992
2023-08-08,-0.00050954,0.00105735,-0.0012894,-0.00047179
2023-08-09,-0.00047084,0.00033099,-0.00098059,-0.00034146
2023-08-10,-0.00034184,0.00099636,-0.00186899,-0.00055246
2023-08-11,-0.00055069,0.000847,-0.00197598,-0.00042113
2023-08-12,-0.00041388,-2.369e-05,-0.00071071,-0.00042341
2023-08-13,-0.00041496,0.00013202,-0.00097938,-0.00036649
2023-08-14,-0.00036925,0.00016829,-0.00152632,-0.0004233
2023-08-15,-0.00042033,0.00896746,-0.00415801,-0.00042748
2023-08-16,-0.00042709,0.00412214,-0.00438021,-0.00027692
