Timestamp,prompt_Open,prompt_High,prompt_Low,prompt_Close,prompt_Contract,prompt_days_till_expiry,next_Open,next_High,next_Low,next_Close,next_Contract,next_days_till_expiry
2023-06-25,30711.4,31939.0,30651.0,30880.3,BTCUSDT_230929,96.33333333333333,,,,,,
2023-06-26,30881.2,31080.0,30340.0,30688.1,BTCUSDT_230929,95.33333333333333,,,,,,
2023-06-27,30682.4,31492.2,30640.1,31201.8,BTCUSDT_230929,94.33333333333333,,,,,,
2023-06-28,31196.2,31211.5,30313.9,30574.8,BTCUSDT_230929,93.33333333333333,,,,,,
2023-06-29,30573.9,31358.2,30522.3,30998.1,BTCUSDT_230929,92.33333333333333,,,,,,
2023-06-30,30991.2,31849.2,30000.0,30994.5,BTCUSDT_230929,91.33333333333333,,,,,,
2023-07-01,30988.9,31195.8,30821.8,31133.1,BTCUSDT_230929,90.33333333333333,,,,,,
2023-07-02,31133.2,31359.8,30690.0,31178.1,BTCUSDT_230929,89.33333333333333,,,,,,
2023-07-03,31179.2,31978.9,31145.7,31730.8,BTCUSDT_230929,88.33333333333333,,,,,,
2023-07-04,31733.7,31908.8,31189.9,31314.1,BTCUSDT_230929,87.33333333333333,,,,,,
2023-07-05,31314.0,31436.4,30741.5,31053.2,BTCUSDT_230929,86.33333333333333,,,,,,
2023-07-06,31054.0,32139.1,30394.0,30441.5,BTCUSDT_230929,85.33333333333333,,,,,,
2023-07-07,30434.9,31020.9,30249.0,30910.8,BTCUSDT_230929,84.33333333333333,,,,,,
2023-07-08,30912.4,30959.1,30575.0,30826.0,BTCUSDT_230929,83.33333333333333,,,,,,
2023-07-09,30826.3,30994.1,30581.3,30696.4,BTCUSDT_230929,82.33333333333333,,,,,,
2023-07-10,30697.4,31604.0,30476.8,30941.0,BTCUSDT_230929,81.33333333333333,,,,,,
2023-07-11,30941.0,31362.7,30838.9,31184.4,BTCUSDT_230929,80.33333333333333,,,,,,
2023-07-12,31182.5,31560.0,30724.0,30910.5,BTCUSDT_230929,79.33333333333333,,,,,,
2023-07-13,30914.1,32376.0,30777.4,31984.4,BTCUSDT_230929,78.33333333333333,,,,,,
2023-07-14,31988.8,32170.7,30397.7,30824.2,BTCUSDT_230929,77.33333333333333,,,,,,
2023-07-15,30818.6,30907.7,30750.0,30794.7,BTCUSDT_230929,76.33333333333333,,,,,,
2023-07-16,30795.4,30936.9,30538.1,30736.8,BTCUSDT_230929,75.33333333333333,,,,,,
2023-07-17,30734.4,30844.7,30084.2,30590.0,BTCUSDT_230929,74.33333333333333,,,,,,
2023-07-18,30590.0,30712.3,29907.0,30308.3,BTCUSDT_230929,73.33333333333333,,,,,,
2023-07-19,30303.0,30646.8,30201.6,30352.1,BTCUSDT_230929,72.33333333333333,,,,,,
2023-07-20,30352.7,30870.6,30004.8,30260.1,BTCUSDT_230929,71.33333333333333,,,,,,
2023-07-21,30261.9,30526.7,30180.0,30344.7,BTCUSDT_230929,70.33333333333333,,,,,,
2023-07-22,30352.3,30453.6,30030.9,30208.1,BTCUSDT_230929,69.33333333333333,,,,,,
2023-07-23,30206.6,30777.0,30138.5,30501.5,BTCUSDT_230929,68.33333333333333,,,,,,
2023-07-24,30499.6,30518.7,29250.0,29579.5,BTCUSDT_230929,67.33333333333333,,,,,,
2023-07-25,29580.1,29782.1,29451.5,29632.4,BTCUSDT_230929,66.33333333333333,,,,,,
2023-07-26,29632.9,30108.3,29499.9,29763.3,BTCUSDT_230929,65.33333333333333,,,,,,
2023-07-27,29764.8,29994.3,29456.6,29613.9,BTCUSDT_230929,64.33333333333333,,,,,,
2023-07-28,29614.0,29944.6,29514.8,29703.6,BTCUSDT_230929,63.333333333333336,,,,,,
2023-07-29,29705.6,29799.0,29637.8,29736.4,BTCUSDT_230929,62.333333333333336,,,,,,
2023-07-30,29735.7,29838.8,29365.1,29645.5,BTCUSDT_230929,61.333333333333336,,,,,,
2023-07-31,29645.1,29910.0,29468.6,29593.3,BTCUSDT_230929,60.333333333333336,,,,,,
2023-08-01,29595.7,30117.9,28904.0,30086.0,BTCUSDT_230929,59.333333333333336,,,,,,
2023-08-02,30080.5,30428.8,29262.5,29571.3,BTCUSDT_230929,58.333333333333336,,,,,,
2023-08-03,29577.2,29839.8,29339.1,29577.1,BTCUSDT_230929,57.333333333333336,,,,,,
2023-08-04,29576.1,29724.9,29150.0,29494.0,BTCUSDT_230929,56.333333333333336,,,,,,
2023-08-05,29494.0,29549.2,29377.4,29473.0,BTCUSDT_230929,55.333333333333336,,,,,,
2023-08-06,29474.0,29594.5,29376.3,29471.0,BTCUSDT_230929,54.333333333333336,,,,,,
2023-08-07,29472.3,29670.2,29061.5,29581.7,BTCUSDT_230929,53.333333333333336,,,,,,
2023-08-08,29581.9,30541.3,29516.0,30074.9,BTCUSDT_230929,52.333333333333336,,,,,,
2023-08-09,30077.8,30459.4,29717.4,29925.9,BTCUSDT_230929,51.333333333333336,,,,,,
2023-08-10,29925.9,30080.0,29644.7,29795.5,BTCUSDT_230929,50.333333333333336,,,,,,
2023-08-11,29795.5,29902.8,29551.6,29760.8,BTCUSDT_230929,49.333333333333336,,,,,,
2023-08-12,29761.2,29817.1,29704.1,29756.4,BTCUSDT_230929,48.333333333333336,,,,,,
2023-08-13,29756.3,29791.2,29590.0,29615.4,BTCUSDT_230929,47.333333333333336,,,,,,
2023-08-14,29615.1,30016.3,29400.0,29743.0,BTCUSDT_230929,46.333333333333336,,,,,,
2023-08-15,29743.1,29823.1,29388.1,29504.7,BTCUSDT_230929,45.333333333333336,,,,,,
2023-08-16,29504.1,29574.8,29021.1,29023.5,BTCUSDT_230929,44.333333333333336,,,,,,
2023-08-17,29027.4,29082.7,24658.3,26861.0,BTCUSDT_230929,43.333333333333336,,,,,,
2023-08-18,26862.0,27054.4,25800.0,26259.1,BTCUSDT_230929,42.333333333333336,27367.0,27367.1,26140.6,26547.8,BTCUSDT_231229,133.33333333333334
2023-08-19,26259.5,26481.0,25991.9,26303.7,BTCUSDT_230929,41.333333333333336,26551.7,26840.8,26293.6,26676.0,BTCUSDT_231229,132.33333333333334
2023-08-20,26303.4,26482.2,26157.2,26368.6,BTCUSDT_230929,40.333333333333336,26676.2,26895.6,26563.7,26773.5,BTCUSDT_231229,131.33333333333334
2023-08-21,26369.7,26444.3,25974.9,26286.4,BTCUSDT_230929,39.333333333333336,26773.4,26873.5,26447.7,26735.8,BTCUSDT_231229,130.33333333333334
2023-08-22,26289.1,26307.1,25439.8,26232.3,BTCUSDT_230929,38.333333333333336,26744.9,26752.4,26000.1,26620.4,BTCUSDT_231229,129.33333333333334
2023-08-23,26229.1,26980.8,25954.2,26572.3,BTCUSDT_230929,37.333333333333336,26635.1,27429.0,26379.1,27025.3,BTCUSDT_231229,128.33333333333334
2023-08-24,26573.1,26721.6,25990.0,26306.9,BTCUSDT_230929,36.333333333333336,27012.3,27149.0,26437.7,26770.1,BTCUSDT_231229,127.33333333333333
2023-08-25,26306.9,26451.8,25900.0,26176.0,BTCUSDT_230929,35.333333333333336,26772.1,26895.0,26365.4,26632.2,BTCUSDT_231229,126.33333333333333
2023-08-26,26178.8,26242.6,26090.7,26121.7,BTCUSDT_230929,34.333333333333336,26634.3,26710.6,26551.0,26580.0,BTCUSDT_231229,125.33333333333333
2023-08-27,26120.2,26278.8,26074.4,26194.9,BTCUSDT_230929,33.333333333333336,26578.9,26750.0,26538.8,26640.4,BTCUSDT_231229,124.33333333333333
2023-08-28,26194.8,26346.6,25948.9,26208.5,BTCUSDT_230929,32.333333333333336,26640.2,26792.0,26414.7,26636.6,BTCUSDT_231229,123.33333333333333
2023-08-29,26202.7,28240.5,26005.0,27800.8,BTCUSDT_230929,31.333333333333332,26637.6,28709.4,26460.0,28222.0,BTCUSDT_231229,122.33333333333333
2023-08-30,27803.5,27861.3,27050.0,27384.0,BTCUSDT_230929,30.333333333333332,28221.9,28265.5,27505.1,27808.7,BTCUSDT_231229,121.33333333333333
2023-08-31,27384.1,27718.2,25704.2,26009.7,BTCUSDT_230929,29.333333333333332,27806.3,28098.0,26115.4,26428.6,BTCUSDT_231229,120.33333333333333
2023-09-01,26006.8,26229.3,25400.0,25877.7,BTCUSDT_230929,28.333333333333332,26429.0,26635.8,25824.1,26306.5,BTCUSDT_231229,119.33333333333333
2023-09-02,25881.3,26051.1,25811.3,25935.7,BTCUSDT_230929,27.333333333333332,26297.9,26464.9,26215.3,26342.7,BTCUSDT_231229,118.33333333333333
2023-09-03,25936.4,26214.8,25852.8,26033.0,BTCUSDT_230929,26.333333333333332,26342.7,26600.0,26250.0,26425.5,BTCUSDT_231229,117.33333333333333
2023-09-04,26032.6,26165.0,25661.4,25855.7,BTCUSDT_230929,25.333333333333332,26423.9,26544.0,26034.4,26240.0,BTCUSDT_231229,116.33333333333333
2023-09-05,25859.3,25946.9,25585.1,25829.3,BTCUSDT_230929,24.333333333333332,26239.7,26301.6,25990.0,26189.7,BTCUSDT_231229,115.33333333333333
2023-09-06,25830.8,26094.0,25400.0,25799.8,BTCUSDT_230929,23.333333333333332,26189.8,26450.6,25714.5,26141.1,BTCUSDT_231229,114.33333333333333
2023-09-07,25800.0,26499.9,25652.1,26301.7,BTCUSDT_230929,22.333333333333332,26145.4,26865.6,26000.1,26644.0,BTCUSDT_231229,113.33333333333333
2023-09-08,26301.3,26495.8,25687.6,25955.1,BTCUSDT_230929,21.333333333333332,26647.3,26842.3,26043.7,26245.1,BTCUSDT_231229,112.33333333333333
2023-09-09,25954.0,25986.5,25825.0,25942.9,BTCUSDT_230929,20.333333333333332,26248.0,26275.2,26138.0,26224.1,BTCUSDT_231229,111.33333333333333
2023-09-10,25947.9,26075.4,25562.0,25866.2,BTCUSDT_230929,19.333333333333332,26230.8,26387.6,25900.0,26160.6,BTCUSDT_231229,110.33333333333333
2023-09-11,25865.5,25938.3,24913.1,25186.6,BTCUSDT_230929,18.333333333333332,26162.7,26239.4,25209.2,25488.9,BTCUSDT_231229,109.33333333333333
2023-09-12,25186.7,26626.6,25159.2,25876.5,BTCUSDT_230929,17.333333333333332,25488.9,27200.0,25447.0,26179.1,BTCUSDT_231229,108.33333333333333
2023-09-13,25875.7,26438.1,25798.9,26253.6,BTCUSDT_230929,16.333333333333332,26180.2,26746.3,26088.6,26557.2,BTCUSDT_231229,107.33333333333333
2023-09-14,26254.1,26899.7,26153.8,26552.7,BTCUSDT_230929,15.333333333333334,26555.2,27200.0,26465.0,26850.1,BTCUSDT_231229,106.33333333333333
2023-09-15,26549.0,26928.5,26232.2,26630.1,BTCUSDT_230929,14.333333333333334,26851.1,27250.0,26550.0,26938.3,BTCUSDT_231229,105.33333333333333
2023-09-16,26628.1,26810.0,26466.0,26580.3,BTCUSDT_230929,13.333333333333334,26937.0,27130.4,26778.3,26890.7,BTCUSDT_231229,104.33333333333333
2023-09-17,26579.7,26640.6,26415.6,26535.8,BTCUSDT_230929,12.333333333333334,26882.8,26952.7,26723.6,26852.8,BTCUSDT_231229,103.33333333333333
2023-09-18,26535.4,27435.1,26366.6,26775.5,BTCUSDT_230929,11.333333333333334,26860.9,27721.2,26690.0,27080.6,BTCUSDT_231229,102.33333333333333
2023-09-19,26772.5,27511.8,26680.1,27204.0,BTCUSDT_230929,10.333333333333334,27068.5,27800.0,26971.5,27517.6,BTCUSDT_231229,101.33333333333333
