Timestamp,prompt_Open,prompt_High,prompt_Low,prompt_Close,prompt_Contract,prompt_days_till_expiry,next_Open,next_High,next_Low,next_Close,next_Contract,next_days_till_expiry
2023-10-09,1646.92,1650.67,1555.8,1591.55,ETHUSDT_231229,81.33333333333333,1662.66,1666.0,1574.71,1609.4,ETHUSDT_240329,172.33333333333334
2023-10-10,1591.95,1606.59,1560.0,1576.52,ETHUSDT_231229,80.33333333333333,1609.04,1623.51,1577.71,1596.18,ETHUSDT_240329,171.33333333333334
2023-10-11,1576.39,1587.72,1553.33,1575.71,ETHUSDT_231229,79.33333333333333,1596.14,1606.36,1569.58,1594.89,ETHUSDT_240329,170.33333333333334
2023-10-12,1575.58,1576.89,1525.0,1547.72,ETHUSDT_231229,78.33333333333333,1594.86,1595.99,1545.46,1565.95,ETHUSDT_240329,169.33333333333334
2023-10-13,1547.75,1584.45,1545.18,1560.41,ETHUSDT_231229,77.33333333333333,1566.12,1600.0,1562.99,1577.13,ETHUSDT_240329,168.33333333333334
2023-10-14,1560.4,1570.83,1552.73,1563.04,ETHUSDT_231229,76.33333333333333,1577.28,1588.16,1571.0,1580.51,ETHUSDT_240329,167.33333333333334
2023-10-15,1563.08,1575.62,1554.29,1566.46,ETHUSDT_231229,75.33333333333333,1580.49,1593.94,1575.46,1583.5,ETHUSDT_240329,166.33333333333334
2023-10-16,1566.49,1656.01,1562.77,1608.59,ETHUSDT_231229,74.33333333333333,1583.51,1667.0,1580.66,1626.53,ETHUSDT_240329,165.33333333333334
2023-10-17,1608.79,1609.74,1560.07,1574.14,ETHUSDT_231229,73.33333333333333,1626.57,1627.22,1576.75,1590.71,ETHUSDT_240329,164.33333333333334
2023-10-18,1574.29,1595.35,1565.33,1573.5,ETHUSDT_231229,72.33333333333333,1590.6,1612.37,1582.93,1590.62,ETHUSDT_240329,163.33333333333334
2023-10-19,1573.18,1583.42,1550.25,1576.48,ETHUSDT_231229,71.33333333333333,1590.52,1600.77,1568.99,1592.54,ETHUSDT_240329,162.33333333333334
2023-10-20,1576.58,1641.57,1570.62,1613.6,ETHUSDT_231229,70.33333333333333,1592.69,1658.55,1586.93,1630.01,ETHUSDT_240329,161.33333333333334
2023-10-21,1613.59,1654.62,1602.04,1637.84,ETHUSDT_231229,69.33333333333333,1630.02,1672.16,1619.24,1655.22,ETHUSDT_240329,160.33333333333334
2023-10-22,1637.93,1676.78,1629.07,1672.41,ETHUSDT_231229,68.33333333333333,1655.39,1693.03,1646.21,1688.59,ETHUSDT_240329,159.33333333333334
2023-10-23,1672.33,1810.31,1665.77,1775.09,ETHUSDT_231229,67.33333333333333,1688.58,1822.91,1681.81,1789.88,ETHUSDT_240329,158.33333333333334
2023-10-24,1775.34,1872.0,1766.26,1799.42,ETHUSDT_231229,66.33333333333333,1789.91,1885.46,1782.12,1814.73,ETHUSDT_240329,157.33333333333334
2023-10-25,1799.5,1832.96,1772.6,1798.65,ETHUSDT_231229,65.33333333333333,1814.42,1846.66,1789.93,1817.21,ETHUSDT_240329,156.33333333333334
2023-10-26,1798.99,1882.02,1774.3,1818.33,ETHUSDT_231229,64.33333333333333,1816.76,1898.42,1792.8,1835.43,ETHUSDT_240329,155.33333333333334
2023-10-27,1818.73,1819.31,1756.0,1795.88,ETHUSDT_231229,63.333333333333336,1835.7,1835.99,1772.51,1811.64,ETHUSDT_240329,154.33333333333334
2023-10-28,1795.92,1821.4,1787.15,1794.9,ETHUSDT_231229,62.333333333333336,1811.89,1838.75,1804.29,1810.79,ETHUSDT_240329,153.33333333333334
2023-10-29,1794.84,1831.75,1781.0,1813.77,ETHUSDT_231229,61.333333333333336,1810.76,1846.48,1798.03,1829.25,ETHUSDT_240329,152.33333333333334
2023-10-30,1813.8,1853.66,1795.06,1827.98,ETHUSDT_231229,60.333333333333336,1829.41,1871.23,1812.69,1848.13,ETHUSDT_240329,151.33333333333334
2023-10-31,1827.98,1840.23,1798.94,1836.45,ETHUSDT_231229,59.333333333333336,1848.05,1860.61,1821.0,1855.13,ETHUSDT_240329,150.33333333333334
2023-11-01,1836.45,1882.19,1802.88,1868.9,ETHUSDT_231229,58.333333333333336,1855.88,1901.79,1823.55,1890.53,ETHUSDT_240329,149.33333333333334
2023-11-02,1868.96,1898.37,1802.88,1817.84,ETHUSDT_231229,57.333333333333336,1890.84,1921.57,1828.57,1843.08,ETHUSDT_240329,148.33333333333334
2023-11-03,1818.0,1850.65,1793.49,1848.32,ETHUSDT_231229,56.333333333333336,1843.95,1878.16,1820.0,1875.84,ETHUSDT_240329,147.33333333333334
2023-11-04,1848.3,1888.88,1839.01,1874.0,ETHUSDT_231229,55.333333333333336,1875.99,1914.28,1868.0,1900.01,ETHUSDT_240329,146.33333333333334
2023-11-05,1875.3,1935.9,1864.76,1912.13,ETHUSDT_231229,54.333333333333336,1899.78,1962.25,1890.81,1939.87,ETHUSDT_240329,145.33333333333334
2023-11-06,1912.12,1935.0,1886.89,1918.82,ETHUSDT_231229,53.333333333333336,1939.66,1965.42,1917.21,1949.21,ETHUSDT_240329,144.33333333333334
2023-11-07,1918.93,1927.83,1867.12,1905.87,ETHUSDT_231229,52.333333333333336,1949.84,1960.9,1896.37,1937.06,ETHUSDT_240329,143.33333333333334
2023-11-08,1905.99,1926.1,1890.98,1908.46,ETHUSDT_231229,51.333333333333336,1936.6,1956.03,1920.89,1939.43,ETHUSDT_240329,142.33333333333334
2023-11-09,1908.49,2160.73,1901.98,2148.8,ETHUSDT_231229,50.333333333333336,1939.49,2201.51,1933.63,2188.34,ETHUSDT_240329,141.33333333333334
2023-11-10,2148.79,2165.14,2092.88,2104.9,ETHUSDT_231229,49.333333333333336,2188.34,2205.04,2135.0,2144.79,ETHUSDT_240329,140.33333333333334
2023-11-11,2104.79,2115.78,2053.38,2077.31,ETHUSDT_231229,48.333333333333336,2145.84,2154.91,2090.82,2116.52,ETHUSDT_240329,139.33333333333334
2023-11-12,2077.66,2091.56,2027.29,2068.76,ETHUSDT_231229,47.333333333333336,2116.58,2131.18,2069.39,2108.4,ETHUSDT_240329,138.33333333333334
2023-11-13,2068.74,2146.49,2050.54,2077.58,ETHUSDT_231229,46.333333333333336,2108.48,2188.4,2092.65,2118.55,ETHUSDT_240329,137.33333333333334
2023-11-14,2077.42,2088.7,1938.0,1998.67,ETHUSDT_231229,45.333333333333336,2118.4,2129.69,1975.0,2038.12,ETHUSDT_240329,136.33333333333334
2023-11-15,1997.96,2086.44,1985.01,2080.75,ETHUSDT_231229,44.333333333333336,2038.53,2127.65,2024.96,2121.63,ETHUSDT_240329,135.33333333333334
2023-11-16,2080.66,2114.5,1953.56,1979.48,ETHUSDT_231229,43.333333333333336,2121.58,2155.66,1993.28,2016.99,ETHUSDT_240329,134.33333333333334
2023-11-17,1979.37,2009.64,1922.53,1977.44,ETHUSDT_231229,42.333333333333336,2017.0,2047.2,1958.04,2013.34,ETHUSDT_240329,133.33333333333334
2023-11-18,1977.51,1991.11,1931.4,1978.58,ETHUSDT_231229,41.333333333333336,2013.29,2025.93,1964.46,2013.76,ETHUSDT_240329,132.33333333333334
2023-11-19,1979.05,2034.37,1959.18,2030.1,ETHUSDT_231229,40.333333333333336,2014.54,2069.81,1993.64,2064.1,ETHUSDT_240329,131.33333333333334
2023-11-20,2030.78,2085.26,2006.8,2039.26,ETHUSDT_231229,39.333333333333336,2065.22,2119.92,2044.9,2074.92,ETHUSDT_240329,130.33333333333334
2023-11-21,2039.27,2053.48,1946.64,1948.21,ETHUSDT_231229,38.333333333333336,2074.84,2089.49,1977.02,1980.0,ETHUSDT_240329,129.33333333333334
2023-11-22,1948.12,2110.65,1944.6,2080.47,ETHUSDT_231229,37.333333333333336,1980.19,2143.29,1975.0,2114.25,ETHUSDT_240329,128.33333333333334
2023-11-23,2080.49,2107.14,2053.68,2079.71,ETHUSDT_231229,36.333333333333336,2115.25,2140.79,2089.84,2112.11,ETHUSDT_240329,127.33333333333333
2023-11-24,2080.13,2154.58,2076.71,2099.62,ETHUSDT_231229,35.333333333333336,2112.35,2189.55,2109.46,2137.95,ETHUSDT_240329,126.33333333333333
2023-11-25,2099.68,2109.6,2082.25,2102.11,ETHUSDT_231229,34.333333333333336,2137.44,2146.72,2118.07,2139.26,ETHUSDT_240329,125.33333333333333
2023-11-26,2102.12,2114.48,2052.0,2079.42,ETHUSDT_231229,33.333333333333336,2139.56,2150.99,2088.33,2116.26,ETHUSDT_240329,124.33333333333333
2023-11-27,2079.65,2088.07,1998.6,2042.03,ETHUSDT_231229,32.333333333333336,2116.51,2124.99,2034.71,2078.26,ETHUSDT_240329,123.33333333333333
2023-11-28,2042.4,2092.27,2008.85,2064.42,ETHUSDT_231229,31.333333333333332,2079.53,2127.31,2045.0,2099.25,ETHUSDT_240329,122.33333333333333
2023-11-29,2064.87,2092.2,2034.0,2044.39,ETHUSDT_231229,30.333333333333332,2099.52,2125.78,2067.74,2077.46,ETHUSDT_240329,121.33333333333333
2023-11-30,2044.38,2069.0,2035.02,2065.39,ETHUSDT_231229,29.333333333333332,2078.0,2105.43,2070.0,2102.11,ETHUSDT_240329,120.33333333333333
2023-12-01,2067.28,2128.24,2059.1,2102.14,ETHUSDT_231229,28.333333333333332,2102.11,2164.0,2095.08,2137.83,ETHUSDT_240329,119.33333333333333
2023-12-02,2102.4,2209.35,2100.8,2179.28,ETHUSDT_231229,27.333333333333332,2137.84,2246.15,2137.83,2219.3,ETHUSDT_240329,118.33333333333333
2023-12-03,2180.18,2232.54,2161.53,2204.81,ETHUSDT_231229,26.333333333333332,2220.06,2275.07,2202.37,2247.44,ETHUSDT_240329,117.33333333333333
2023-12-04,2204.82,2291.11,2203.36,2256.42,ETHUSDT_231229,25.333333333333332,2246.52,2332.48,2244.68,2296.29,ETHUSDT_240329,116.33333333333333
2023-12-05,2255.39,2319.98,2200.38,2302.87,ETHUSDT_231229,24.333333333333332,2295.66,2364.51,2236.31,2350.06,ETHUSDT_240329,115.33333333333333
2023-12-06,2303.93,2323.82,2230.3,2245.69,ETHUSDT_231229,23.333333333333332,2347.46,2366.37,2264.53,2281.86,ETHUSDT_240329,114.33333333333333
2023-12-07,2245.56,2398.48,2233.17,2370.14,ETHUSDT_231229,22.333333333333332,2280.41,2439.9,2270.0,2411.64,ETHUSDT_240329,113.33333333333333
2023-12-08,2370.2,2407.19,2350.72,2372.47,ETHUSDT_231229,21.333333333333332,2413.36,2449.09,2393.34,2412.59,ETHUSDT_240329,112.33333333333333
2023-12-09,2372.9,2420.58,2342.61,2355.71,ETHUSDT_231229,20.333333333333332,2413.82,2466.55,2384.42,2397.6,ETHUSDT_240329,111.33333333333333
2023-12-10,2355.18,2391.78,2336.43,2364.31,ETHUSDT_231229,19.333333333333332,2398.32,2437.04,2380.0,2409.24,ETHUSDT_240329,110.33333333333333
2023-12-11,2364.5,2366.77,2134.33,2237.83,ETHUSDT_231229,18.333333333333332,2408.89,2411.12,2177.0,2285.94,ETHUSDT_240329,109.33333333333333
2023-12-12,2236.82,2256.78,2176.86,2214.82,ETHUSDT_231229,17.333333333333332,2284.79,2304.14,2222.64,2260.29,ETHUSDT_240329,108.33333333333333
2023-12-13,2215.3,2294.77,2156.81,2270.52,ETHUSDT_231229,16.333333333333332,2260.09,2342.61,2199.0,2318.0,ETHUSDT_240329,107.33333333333333
2023-12-14,2270.92,2339.52,2232.26,2322.4,ETHUSDT_231229,15.333333333333334,2318.4,2386.1,2279.51,2367.89,ETHUSDT_240329,106.33333333333333
2023-12-15,2323.07,2325.56,2206.08,2228.6,ETHUSDT_231229,14.333333333333334,2367.89,2370.0,2249.97,2272.72,ETHUSDT_240329,105.33333333333333
2023-12-16,2228.83,2272.76,2218.36,2236.06,ETHUSDT_231229,13.333333333333334,2274.31,2320.54,2263.61,2283.56,ETHUSDT_240329,104.33333333333333
2023-12-17,2236.25,2257.58,2197.99,2203.68,ETHUSDT_231229,12.333333333333334,2283.72,2304.69,2245.22,2251.08,ETHUSDT_240329,103.33333333333333
2023-12-18,2203.72,2229.54,2122.31,2224.84,ETHUSDT_231229,11.333333333333334,2250.18,2280.89,2163.64,2274.91,ETHUSDT_240329,102.33333333333333
2023-12-19,2225.36,2261.99,2142.62,2184.16,ETHUSDT_231229,10.333333333333334,2273.94,2312.94,2186.84,2232.46,ETHUSDT_240329,101.33333333333333
2023-12-20,2184.42,2273.91,2159.58,2208.96,ETHUSDT_231229,9.333333333333334,2232.78,2326.75,2214.0,2263.04,ETHUSDT_240329,100.33333333333333
2023-12-21,2209.28,2288.51,2189.54,2246.7,ETHUSDT_231229,8.333333333333334,2263.11,2346.52,2243.25,2305.97,ETHUSDT_240329,99.33333333333333
2023-12-22,2247.02,2351.8,2238.02,2331.32,ETHUSDT_231229,7.333333333333333,2306.66,2419.99,2296.97,2401.18,ETHUSDT_240329,98.33333333333333
2023-12-23,2401.18,2406.88,2340.0,2385.0,ETHUSDT_240329,97.33333333333333,,,,,,
2023-12-24,2385.89,2404.0,2314.78,2338.42,ETHUSDT_240329,96.33333333333333,,,,,,
2023-12-25,2337.74,2382.92,2326.76,2345.68,ETHUSDT_240329,95.33333333333333,,,,,,
2023-12-26,2346.04,2350.61,2252.22,2307.08,ETHUSDT_240329,94.33333333333333,,,,,,
2023-12-27,2308.28,2488.09,2288.99,2472.75,ETHUSDT_240329,93.33333333333333,,,,,,
2023-12-28,2472.14,2545.96,2433.56,2442.01,ETHUSDT_240329,92.33333333333333,,,,,,
2023-12-29,2442.32,2492.68,2350.04,2398.04,ETHUSDT_240329,91.33333333333333,2379.62,2582.53,2311.24,2471.11,ETHUSDT_240628,182.33333333333334
