Timestamp,Open,High,Low,Close
2023-06-01 00:00:00,27201.10,27347.90,26600.00,26790.2
2023-06-01 08:00:00,26790.10,26974.00,26773.20,26884.2
2023-06-01 16:00:00,26884.20,27180.00,26635.00,26805.3
2023-06-02 00:00:00,26805.30,27200.00,26477.60,27038.3
2023-06-02 08:00:00,27038.30,27249.30,26840.50,27081.3
2023-06-02 16:00:00,27081.30,27290.00,26985.10,27227.8
2023-06-03 00:00:00,27227.80,27230.40,27077.00,27161.3
2023-06-03 08:00:00,27161.40,27340.20,27100.00,27292.7
2023-06-03 16:00:00,27292.80,27312.00,26900.00,27054.9
2023-06-04 00:00:00,27054.90,27154.00,26935.30,27141.0
2023-06-04 08:00:00,27141.00,27290.00,27110.00,27166.9
2023-06-04 16:00:00,27167.00,27460.00,27026.00,27102.4
2023-06-05 00:00:00,27102.40,27125.00,26719.90,26819.2
2023-06-05 08:00:00,26819.20,26831.20,25971.00,25991.9
2023-06-05 16:00:00,25991.90,26072.20,25360.10,25714.7
2023-06-06 00:00:00,25714.60,25809.90,25585.40,25706.4
2023-06-06 08:00:00,25706.30,26139.00,25321.60,26051.2
2023-06-06 16:00:00,26051.20,27358.10,26051.20,27221.5
2023-06-07 00:00:00,27221.50,27394.40,26714.30,26786.7
2023-06-07 08:00:00,26786.80,26968.00,26230.00,26333.9
2023-06-07 16:00:00,26333.90,26548.00,26111.00,26325.9
2023-06-08 00:00:00,26325.90,26516.30,26195.40,26431.5
2023-06-08 08:00:00,26431.60,26800.00,26283.40,26705.9
2023-06-08 16:00:00,26705.80,26720.70,26387.90,26485.9
2023-06-09 00:00:00,26486.00,26589.90,26236.00,26482.7
2023-06-09 08:00:00,26482.70,26775.00,26436.80,26465.1
2023-06-09 16:00:00,26465.20,26521.10,26371.00,26468.1
2023-06-10 00:00:00,26468.20,26525.00,25445.00,25637.2
2023-06-10 08:00:00,25637.30,25743.90,25556.40,25620.0
2023-06-10 16:00:00,25619.90,26144.00,25300.00,25826.6
2023-06-11 00:00:00,25826.60,25850.00,25621.30,25728.0
2023-06-11 08:00:00,25728.00,25839.00,25661.00,25741.2
2023-06-11 16:00:00,25741.10,26199.00,25726.20,25909.9
2023-06-12 00:00:00,25910.00,26025.10,25600.00,25793.3
2023-06-12 08:00:00,25793.20,26097.70,25722.00,25809.3
2023-06-12 16:00:00,25809.30,25962.50,25640.00,25894.8
2023-06-13 00:00:00,25894.80,26155.50,25806.00,26060.2
2023-06-13 08:00:00,26060.30,26430.50,25708.00,25750.9
2023-06-13 16:00:00,25750.90,25973.00,25727.00,25918.0
2023-06-14 00:00:00,25918.00,26045.80,25820.00,25884.1
2023-06-14 08:00:00,25884.10,26077.00,25872.50,25976.4
2023-06-14 16:00:00,25976.40,26099.30,24796.80,25115.9
2023-06-15 00:00:00,25115.90,25198.80,24856.00,24974.6
2023-06-15 08:00:00,24974.60,25100.00,24777.00,24948.4
2023-06-15 16:00:00,24948.40,25750.00,24918.20,25586.1
2023-06-16 00:00:00,25586.00,25620.00,25420.10,25526.1
2023-06-16 08:00:00,25526.10,25896.00,25142.10,25832.4
2023-06-16 16:00:00,25832.40,26526.90,25756.00,26336.0
2023-06-17 00:00:00,26335.90,26900.00,26170.80,26587.6
2023-06-17 08:00:00,26587.70,26649.00,26288.50,26399.9
2023-06-17 16:00:00,26399.90,26590.00,26364.30,26508.9
2023-06-18 00:00:00,26508.80,26675.10,26367.80,26572.0
2023-06-18 08:00:00,26572.00,26587.90,26425.80,26547.5
2023-06-18 16:00:00,26547.50,26709.40,26230.90,26329.7
2023-06-19 00:00:00,26329.60,26468.50,26241.20,26415.3
2023-06-19 08:00:00,26415.20,26569.70,26328.00,26431.1
2023-06-19 16:00:00,26431.10,27077.00,26290.30,26828.5
2023-06-20 00:00:00,26828.60,27177.30,26733.60,26820.4
2023-06-20 08:00:00,26820.50,27125.50,26633.90,27054.2
2023-06-20 16:00:00,27054.30,28397.80,26983.30,28290.6
2023-06-21 00:00:00,28290.70,29086.60,28236.40,28860.4
2023-06-21 08:00:00,28860.40,30018.30,28783.00,29837.0
2023-06-21 16:00:00,29836.90,30822.00,29745.50,29988.5
2023-06-22 00:00:00,29988.50,30488.00,29880.00,30094.5
2023-06-22 08:00:00,30094.50,30353.90,29500.10,29837.3
