Timestamp,Open,High,Low,Close
2023-06-01,-0.0003602,0.00445827,-0.00281769,-0.00039678
2023-06-02,-0.00036039,0.00193915,-0.00367175,-0.00049396
2023-06-03,-0.00049733,0.00114703,-0.00176339,-0.00053932
2023-06-04,-0.00053946,0.00119946,-0.00153768,-0.00049699
2023-06-05,-0.00056767,0.01596965,-0.01418618,-0.00043876
2023-06-06,-0.00060466,0.00352736,-0.00577085,-0.00037066
2023-06-07,-0.00029858,0.00179855,-0.00334617,-0.00057054
2023-06-08,-0.00056503,0.00162626,-0.00151253,-0.00051923
2023-06-09,-0.00053249,0.00163955,-0.00281119,-0.00042456
2023-06-10,-0.00042487,0.00875794,-0.00842148,-0.00054982
2023-06-11,-0.0005508,0.00108835,-0.00167978,-0.00062475
2023-06-12,-0.0006242,0.00148552,-0.00282094,-0.00039432
2023-06-13,-0.00040037,0.00255337,-0.00582105,-0.00048551
2023-06-14,-0.00059944,0.00789444,-0.00741654,-0.00055313
2023-06-15,-0.00051605,0.00143882,-0.00244851,-0.00039738
2023-06-16,-0.00044061,0.00280262,-0.00558794,-0.00037812
2023-06-17,-0.00037879,0.00537281,-0.00517254,-0.00029701
2023-06-18,-0.00029795,0.00230341,-0.00310203,-0.00043774
2023-06-19,-0.00043827,0.00742657,-0.00391621,-0.00059167
2023-06-20,-0.00056484,0.0043818,-0.00501504,-0.00046825
2023-06-21,-0.00053691,0.00699918,-0.00488972,-0.00019054
2023-06-22,-0.00026762,0.0038522,-0.00732156,-0.00030044
2023-06-23,-0.00041761,0.00696926,-0.00772206,-0.0003322
2023-06-24,-0.00041539,0.00292742,-0.00214846,-0.00015928
2023-06-25,-0.00015273,0.00073192,-0.00213458,-0.00028897
2023-06-26,-0.00018985,0.00295023,-0.00424893,-0.00017393
2023-06-27,-0.00025278,0.00171988,-0.0039862,-0.0001594
2023-06-28,-0.00028949,0.00459957,-0.00406176,-0.00031602
2023-06-29,-0.00037974,0.00116021,-0.0026279,-0.00029485
2023-06-30,-0.00028955,0.0230265,-0.01175046,-0.00038468
2023-07-01,-0.00041645,0.00024812,-0.0014829,-0.00043431
2023-07-02,-0.0004344,0.00542321,-0.00456476,-2.827e-05
2023-07-03,-0.00012303,0.00242385,-0.00240351,-0.00031259
2023-07-04,-0.00026881,0.00167696,-0.00249667,-0.00031551
2023-07-05,-0.00032189,0.00187233,-0.00322926,-0.0004655
2023-07-06,-0.00055354,0.00324037,-0.00361542,-0.00065396
2023-07-07,-0.00074897,0.00246982,-0.00337826,-0.00054083
2023-07-08,-0.00053994,0.00058243,-0.00147816,-0.0005578
2023-07-09,-0.00053752,0.00076556,-0.00161276,-0.0005212
2023-07-10,-0.00045283,0.0040413,-0.00319932,-0.00051561
2023-07-11,-0.00051561,0.00101396,-0.00162161,-0.00036273
2023-07-12,-0.00044414,0.0033949,-0.00356787,-0.00051917
2023-07-13,-0.00039606,0.00821803,-0.00605296,-0.00048436
2023-07-14,-0.00040855,0.00435429,-0.00656872,-0.0006069
2023-07-15,-0.00059924,0.00014505,-0.00245952,-0.0004359
2023-07-16,-0.00043552,0.00090192,-0.00190866,-0.00047808
2023-07-17,-0.00047994,0.00189638,-0.00419843,-0.00043494
2023-07-18,-0.00037507,0.00450132,-0.00420146,-0.00045911
2023-07-19,-0.00045214,0.00066945,-0.0014813,-0.00044681
