Timestamp,Open,High,Low,Close
2023-06-01,27210.36000000,27350.00000000,26605.05000000,26817.93
2023-06-02,26817.93000000,27300.00000000,26505.00000000,27242.59
2023-06-03,27242.59000000,27333.29000000,26914.93000000,27069.22
2023-06-04,27069.22000000,27455.02000000,26951.00000000,27115.21
2023-06-05,27115.20000000,27129.33000000,25388.00000000,25728.2
2023-06-06,25728.20000000,27355.33000000,25351.02000000,27230.08
2023-06-07,27230.07000000,27391.77000000,26125.01000000,26339.34
2023-06-08,26339.34000000,26810.00000000,26210.00000000,26498.61
2023-06-09,26498.62000000,26783.33000000,26269.91000000,26477.81
2023-06-10,26477.80000000,26533.87000000,25358.00000000,25841.21
2023-06-11,25841.22000000,26206.88000000,25634.70000000,25925.55
2023-06-12,25925.54000000,26106.48000000,25602.11000000,25905.19
2023-06-13,25905.20000000,26433.21000000,25712.57000000,25934.25
2023-06-14,25934.24000000,26098.00000000,24820.56000000,25128.6
2023-06-15,25128.60000000,25759.01000000,24800.00000000,25598.49
2023-06-16,25598.49000000,26518.00000000,25175.56000000,26345.0
2023-06-17,26345.01000000,26839.99000000,26181.00000000,26516.99
2023-06-18,26516.99000000,26700.00000000,26255.85000000,26339.97
2023-06-19,26339.98000000,27068.09000000,26256.61000000,26844.35
2023-06-20,26844.35000000,28402.74000000,26652.00000000,28307.99
2023-06-21,28308.00000000,30800.00000000,28257.99000000,29993.89
2023-06-22,29993.89000000,30500.00000000,29525.61000000,29884.92
2023-06-23,29884.92000000,31431.94000000,29800.00000000,30688.5
2023-06-24,30688.51000000,30800.00000000,30250.00000000,30527.43
2023-06-25,30527.44000000,31046.01000000,30277.49000000,30462.66
2023-06-26,30462.67000000,30666.00000000,29930.00000000,30267.99
2023-06-27,30267.99000000,30994.97000000,30226.17000000,30692.44
2023-06-28,30692.44000000,30709.74000000,29858.80000000,30077.41
2023-06-29,30077.40000000,30843.98000000,30049.98000000,30447.31
2023-06-30,30447.31000000,31282.00000000,29500.00000000,30472.0
2023-07-01,30471.99000000,30661.60000000,30320.57000000,30585.9
2023-07-02,30585.90000000,30791.00000000,30155.00000000,30617.03
2023-07-03,30617.02000000,31380.00000000,30570.27000000,31156.2
2023-07-04,31156.20000000,31350.69000000,30620.00000000,30766.51
2023-07-05,30766.52000000,30878.07000000,30200.00000000,30504.81
2023-07-06,30504.80000000,31500.00000000,29850.45000000,29895.43
2023-07-07,29895.42000000,30449.00000000,29701.02000000,30344.7
2023-07-08,30344.70000000,30386.81000000,30044.47000000,30284.63
2023-07-09,30284.63000000,30445.52000000,30061.12000000,30160.71
