Timestamp,Open,High,Low,Close
2023-06-01 00:00:00,1873.63000000,1889.20000000,1840.00000000,1854.21
2023-06-01 08:00:00,1854.22000000,1866.56000000,1852.02000000,1863.36
2023-06-01 16:00:00,1863.36000000,1882.86000000,1852.66000000,1861.78
2023-06-02 00:00:00,1861.78000000,1897.40000000,1847.51000000,1885.65
2023-06-02 08:00:00,1885.64000000,1900.64000000,1876.65000000,1892.0
2023-06-02 16:00:00,1892.01000000,1910.00000000,1887.05000000,1906.68
2023-06-03 00:00:00,1906.69000000,1907.92000000,1897.42000000,1902.71
2023-06-03 08:00:00,1902.72000000,1906.70000000,1891.23000000,1903.18
2023-06-03 16:00:00,1903.19000000,1903.71000000,1881.60000000,1892.06
2023-06-04 00:00:00,1892.05000000,1901.36000000,1884.22000000,1900.21
2023-06-04 08:00:00,1900.21000000,1914.63000000,1898.61000000,1901.76
2023-06-04 16:00:00,1901.76000000,1912.89000000,1885.00000000,1890.01
2023-06-05 00:00:00,1890.00000000,1890.63000000,1861.76000000,1873.4
2023-06-05 08:00:00,1873.40000000,1873.81000000,1820.29000000,1820.6
2023-06-05 16:00:00,1820.69000000,1823.90000000,1778.00000000,1810.5
2023-06-06 00:00:00,1810.49000000,1819.18000000,1803.15000000,1813.35
2023-06-06 08:00:00,1813.35000000,1846.48000000,1797.18000000,1842.22
2023-06-06 16:00:00,1842.22000000,1898.29000000,1842.21000000,1884.64
2023-06-07 00:00:00,1884.65000000,1897.80000000,1871.59000000,1875.05
2023-06-07 08:00:00,1875.05000000,1878.09000000,1835.13000000,1839.0
2023-06-07 16:00:00,1839.00000000,1852.50000000,1821.18000000,1832.13
2023-06-08 00:00:00,1832.12000000,1846.05000000,1828.31000000,1842.0
2023-06-08 08:00:00,1842.00000000,1861.28000000,1837.86000000,1855.66
2023-06-08 16:00:00,1855.67000000,1856.24000000,1841.35000000,1845.64
2023-06-09 00:00:00,1845.65000000,1849.02000000,1827.00000000,1836.37
2023-06-09 08:00:00,1836.37000000,1855.00000000,1834.52000000,1841.71
2023-06-09 16:00:00,1841.71000000,1843.45000000,1828.03000000,1840.37
2023-06-10 00:00:00,1840.37000000,1844.99000000,1724.43000000,1731.78
2023-06-10 08:00:00,1731.79000000,1749.56000000,1715.03000000,1737.39
2023-06-10 16:00:00,1737.39000000,1773.03000000,1718.50000000,1751.53
2023-06-11 00:00:00,1751.52000000,1759.76000000,1743.64000000,1752.92
2023-06-11 08:00:00,1752.92000000,1755.54000000,1738.72000000,1740.8
2023-06-11 16:00:00,1740.80000000,1778.25000000,1739.76000000,1752.76
2023-06-12 00:00:00,1752.77000000,1755.35000000,1720.11000000,1736.7
2023-06-12 08:00:00,1736.70000000,1759.33000000,1728.88000000,1731.87
